"simulation","final_npv_A","final_npv_B","total_profit_A","total_profit_B","avg_satisfaction_A","avg_satisfaction_B","avg_market_share_A","avg_market_share_B","n_shocks_A","n_shocks_B","winner"
867,8557798.58410638,7510961.93735609,10725000,9878000,96.25,88.0242372175362,0.519176328057907,0.480823671942093,0,6,"A"
868,8438847.14626989,7663659.88988886,10550000,9983000,96.25,45.6497141044939,0.527242276933889,0.472757723066111,5,0,"A"
869,8692419.86829001,7648412.62329578,10910000,9968000,96.25,45.6497141044939,0.528595295248256,0.471404704751744,2,0,"A"
870,8706500.00695631,7476792.90163149,10915000,9743000,96.25,45.815364111053,0.5287438058408,0.4712561941592,3,5,"A"
871,8090624.37139873,7655948.22911084,10280000,9968000,96.1480354728386,45.7989335718951,0.525774599787758,0.474225400212242,8,2,"A"
872,8601980.92468919,7733608.09438202,10785000,10093000,96.25,45.6497141044939,0.521458973658809,0.478541026341191,0,3,"A"
873,8760311.0988278,7533660.23261571,1.1e+07,9783000,96.25,48.9616975755682,0.525924185463659,0.474075814536341,3,4,"A"
874,8509375.87953363,7733977.90765498,10690000,10073000,96.25,37.1088030543294,0.520679558200117,0.479320441799883,0,4,"A"
875,8463036.41854645,7677529.16253967,10660000,10003000,96.25,39.0025252525253,0.526602965747703,0.473397034252297,3,4,"A"
876,8671167.92348203,7714314.21882459,10880000,10063000,96.25,44.295260477313,0.522846944721945,0.477153055278055,2,3,"A"
877,8619557.58842914,7722449.73133894,10805000,10083000,96.25,45.167620440582,0.522831609180293,0.477168390819707,0,3,"A"
878,8714004.28092935,7769773.72205606,10945000,10138000,96.2345701105544,46.8708868711212,0.528672259757786,0.471327740242214,3,4,"A"
879,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
880,8718183.74511664,7642950.79645289,10945000,9963000,96.25,47.4738647013717,0.528159698800246,0.471840301199754,1,0,"A"
881,8649074.57671772,7689252.64305363,10850000,10028000,96.25,45.6497141044939,0.524891135910873,0.475108864089127,1,1,"A"
882,8528137.59426191,7771312.35836503,10730000,10103000,96.25,36.2910910380303,0.521464287606417,0.478535712393583,0,3,"A"
883,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
884,8742145.69004485,7677878.08609151,10980000,10008000,94.7445744574457,45.6497141044939,0.525924185463659,0.474075814536341,3,0,"A"
885,8688185.86617738,7583496.37336581,10925000,9863000,96.2116638829237,47.7502650686812,0.528614569835787,0.471385430164213,6,3,"A"
886,8557230.45888301,7640925.73807613,10760000,9958000,96.25,29.7710679871209,0.521473817629245,0.478526182370755,0,7,"A"
887,8690472.00169169,7756139.67961457,10930000,10113000,96.25,41.4131598391709,0.520787996872282,0.479212003127718,4,3,"A"
888,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
889,8636519.62950871,7572743.14080406,10835000,9918000,96.25,54.3763549269641,0.524493525480368,0.475506474519632,2,5,"A"
890,8842828.02817707,7647003.41239342,11075000,9973000,96.25,45.6497141044939,0.528308085585956,0.471691914414044,5,0,"A"
891,8620526.41308261,7718412.16677555,10805000,10078000,96.25,45.4431025342459,0.522827227596964,0.477172772403036,0,3,"A"
892,8117612.96269749,7589014.55188267,10170000,9878000,96.25,48.4851135535297,0.522945137876973,0.477054862123027,6,6,"A"
893,8741306.13500154,7654275.41963139,10975000,9988000,96.2266165592937,47.486490963998,0.530745254491548,0.469254745508452,3,5,"A"
894,8408584.1382337,7584816.05284408,10620000,9893000,96.0312997835217,47.8535708538052,0.528483167052246,0.471516832947754,7,1,"A"
895,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
896,8833459.55779361,7513695.13491084,11105000,9778000,96.0699315994592,54.0558206242368,0.533158332500438,0.466841667499562,8,0,"A"
897,8581374.64072824,7711062.75713411,10770000,10043000,96.25,43.9623862808024,0.522530926719607,0.477469073280393,2,4,"A"
898,8661504.27137895,7747842.68726966,10870000,10128000,96.227797779778,45.167620440582,0.525924185463659,0.474075814536341,1,2,"A"
899,8684906.74409732,7675229.11167312,10895000,10013000,94.9201170117012,47.7617434892505,0.525552633796877,0.474447366203123,4,2,"A"
900,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
901,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,4,"A"
902,8661504.27137895,7703470.83925629,10870000,10053000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,1,"A"
903,8252296.38182229,7647887.63369343,10365000,9958000,96.25,46.4226709456325,0.528659115007799,0.471340884992201,10,0,"A"
904,8581193.75728797,7523673.83665365,10750000,9858000,96.25,56.7868232465234,0.520434842145369,0.479565157854632,0,8,"A"
905,8742145.69004485,7754520.62736522,10980000,10113000,96.25,43.1244615792413,0.525924185463659,0.474075814536341,2,2,"A"
906,8611655.47659576,7734718.62368367,10835000,10053000,96.25,44.0466378877813,0.522907090341301,0.477092909658699,3,4,"A"
907,8661504.27137895,7605150.11618612,10870000,9918000,96.25,45.5234514782312,0.526067773600668,0.473932226399332,0,1,"A"
908,8320675.30163667,7677878.08609151,10520000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,5,1,"A"
909,8536667.37687909,7638789.95821162,10670000,9948000,96.25,46.7860777408575,0.528667878174457,0.471332121825543,7,0,"A"
910,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
911,8717120.9857834,7764677.8658155,10940000,10148000,96.25,43.8016883928318,0.523858816621975,0.476141183378025,2,4,"A"
912,8643337.2789832,7513046.51477166,10845000,9838000,96.25,54.5150166141263,0.524805503341688,0.475194496658312,2,3,"A"
913,8670319.34825363,7636246.52654767,10865000,9968000,95.5863159150561,53.6885703331345,0.524233378834188,0.475766621165812,1,3,"A"
914,8680700.81405381,7663915.25101826,10875000,10013000,95.3415453750099,80.6811720769078,0.524709418198492,0.475290581801508,3,2,"A"
915,8590105.72187969,7672171.91880682,10770000,10003000,96.25,39.5610658265475,0.523094229097519,0.476905770902481,0,3,"A"
916,8655366.37352592,7682081.33011535,10880000,9993000,96.25,45.0069225526114,0.525867452162682,0.474132547837318,3,2,"A"
917,8773466.03404716,7631688.53206199,11035000,9938000,96.25,47.3829556104626,0.528670068966122,0.471329931033878,5,2,"A"
918,8536813.78594034,7767466.94324968,10695000,10153000,96.25,45.098749917166,0.522838181555287,0.477161818444713,3,6,"A"
919,8578174.12228538,7749978.96247926,10765000,10103000,96.25,43.9164725985251,0.520954100723838,0.479045899276162,0,7,"A"
920,8679928.59227648,7665455.98478378,10895000,9993000,96.2186630080331,47.2759767307565,0.526787904777763,0.473212095222237,4,2,"A"
921,8610238.57767669,7620228.90481632,10795000,9908000,96.1489148914891,44.8287774653754,0.522840372346951,0.477159627653049,1,6,"A"
922,8405632.90944225,7730063.93628295,10590000,10068000,96.25,40.7842731587883,0.523346262082559,0.476653737917441,4,5,"A"
923,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,2,"A"
924,8712932.55168561,7624208.7982432,10930000,9948000,96.2266165592937,48.5422760879649,0.528202147753957,0.471797852246043,2,0,"A"
925,8587247.56846941,7711004.73716406,10780000,10048000,96.25,43.3195947289199,0.523117513660277,0.476882486339723,2,3,"A"
926,8561109.04647892,7775536.06027615,10745000,10133000,96.25,39.5924498625346,0.520703676637866,0.479296323362134,1,4,"A"
927,8830405.20735355,7570391.22523729,11070000,9893000,95.5390718205679,44.9350321395776,0.528443861637134,0.471556138362866,3,1,"A"
928,8519397.87015582,7575790.69625003,10690000,9838000,96.25,46.6981530392964,0.525663557119149,0.474336442880851,5,6,"A"
929,8849584.1711551,7649631.48884755,11105000,9973000,96.0971128608924,47.4738647013717,0.528524426961927,0.471475573038073,6,0,"A"
930,8607480.59705791,7792451.06465117,10825000,10158000,96.25,40.7988347703004,0.523530411664463,0.476469588335537,8,5,"A"
931,8767811.50386705,7664435.5958706,10995000,9978000,95.4192913385827,46.3384193386536,0.525862086203369,0.474137913796631,7,4,"A"
932,8615867.2415869,7704427.79397228,10850000,10003000,96.25,40.7090208552252,0.526254462418114,0.473745537581886,3,2,"A"
933,8539260.81111386,7634500.23295438,10695000,9928000,96.25,43.1988417445306,0.519763131605237,0.480236868394763,0,9,"A"
934,8562730.26171564,7296521.19878231,10740000,9518000,96.25,75.366876354927,0.521415349437598,0.478584650562402,0,11,"A"
935,8617342.98409523,7698607.94358527,10815000,10033000,96.25,44.8232678235021,0.523525785654886,0.476474214345114,5,3,"A"
936,8692785.15170577,7649217.0461862,10920000,9958000,96.25,45.6497141044939,0.528561426793335,0.471438573206665,6,0,"A"
937,8667592.39402195,7724585.79817124,10900000,10058000,96.25,41.7929647931991,0.523893600133631,0.476106399866369,3,3,"A"
938,8511785.59076754,7760020.24871636,10675000,10123000,96.25,40.1663708910011,0.519934195921038,0.480065804078962,0,6,"A"
939,8661504.27137895,7664185.02051021,10870000,9988000,96.25,42.9293284295627,0.525924185463659,0.474075814536341,0,1,"A"
940,8612051.78853656,7721705.85171464,10805000,10068000,96.25,44.2837820567436,0.522962547839193,0.477037452160807,2,2,"A"
941,8448432.23587103,7485079.88094205,10580000,9708000,96.25,53.3241860971477,0.525428109618077,0.474571890381923,5,6,"A"
942,8402548.1092822,7683851.18586517,10545000,10023000,96.2186630080331,47.2589886683139,0.525379482108867,0.474620517891133,4,6,"A"
943,8799936.96812324,7635224.36155516,11055000,9938000,96.2266165592937,46.6914600550964,0.529604875654628,0.470395124345372,6,1,"A"
944,8602271.57534746,7518622.8638552,10800000,9758000,96.25,52.0386029933828,0.522969647866852,0.477030352133148,0,7,"A"
945,8583641.67410611,7470684.47480248,10780000,9803000,96.25,91.1238925606311,0.522345858612755,0.477654141387245,4,8,"A"
946,8683906.87503394,7652913.99287312,10870000,10013000,95.1866300803309,86.293033427054,0.524777420747816,0.475222579252185,2,0,"A"
947,8382289.98949912,7741489.44297863,10540000,10068000,96.25,41.965141101739,0.526144154022444,0.473855845977556,7,4,"A"
948,8938790.09825001,7565985.99447134,11175000,9868000,90.07432853008,52.9878683744663,0.529861834343742,0.470138165656258,7,0,"A"
949,8689302.747054,7669292.69755436,10900000,10008000,96.25,49.4745534066059,0.526218741977084,0.473781258022916,3,1,"A"
950,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,3,0,"A"
951,8590526.50481612,7772908.50833295,10770000,10153000,96.25,43.5721199814452,0.522989163614164,0.477010836385836,0,7,"A"
952,8661504.27137895,7683652.06140983,10870000,10013000,96.25,45.0298793937501,0.526067773600668,0.473932226399332,0,2,"A"
953,8624248.99344528,7655501.13576712,10835000,9968000,96.25,45.5464083193699,0.525715535727916,0.474284464272084,4,1,"A"
954,8661504.27137895,7716920.61440166,10870000,10053000,96.25,45.2938830668446,0.526067773600668,0.473932226399332,0,4,"A"
955,8772835.95587696,7648947.22924981,11015000,9968000,96.1279726397837,47.9017802201963,0.530582773605238,0.469417226394762,4,2,"A"
956,8795081.98923163,7380722.45745988,11035000,9708000,96.127495426708,89.3596271998334,0.527290459060783,0.472709540939217,5,6,"A"
957,8328487.65020515,7676139.84377114,10450000,10018000,96.25,42.9981989529787,0.522943496833299,0.477056503166701,3,3,"A"
958,8703560.11891517,7698302.73634914,10910000,10053000,96.25,56.7868232465234,0.527113259288424,0.472886740711576,2,2,"A"
959,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,3,0,"A"
960,8609747.27616178,7720036.62329503,10800000,10068000,96.25,44.8921383469181,0.522853517096938,0.477146482903062,2,3,"A"
961,8712437.82701634,7594380.65050101,10925000,9908000,96.25,45.8907609364498,0.528705943179627,0.471294056820373,3,1,"A"
962,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,1,"A"
963,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
964,8606504.48752044,7457668.69275807,10790000,9803000,96.25,89.3596271998334,0.522219611528822,0.477780388471178,2,3,"A"
965,8383594.63589853,7684790.94720372,10515000,10018000,96.25,45.339796749122,0.523771006084687,0.476228993915313,5,1,"A"
966,8691382.74878047,7650196.33074344,10915000,9963000,96.25,45.6497141044939,0.528663496591128,0.471336503408872,6,0,"A"
967,8773547.08481915,7571281.96117277,11010000,9873000,96.2196174341844,52.6779510190944,0.530686373202821,0.469313626797179,6,0,"A"
968,8661504.27137895,7746761.54762179,10870000,10123000,96.25,44.9724872909034,0.525924185463659,0.474075814536341,0,4,"A"
969,8637625.32579418,7693975.62021671,10840000,9948000,96.25,40.6894294396637,0.521327144469168,0.478672855530832,2,11,"A"
970,8442814.87593758,7647887.63369343,10615000,9958000,96.25,46.4226709456325,0.528659115007799,0.471340884992201,6,1,"A"
971,8661504.27137895,7677878.08609151,10870000,10008000,92.1313381338134,45.6497141044939,0.525669642857143,0.474330357142857,2,0,"A"
972,8282977.85529989,7739021.31881151,10370000,10073000,96.25,43.0900263175333,0.520850422726754,0.479149577273246,3,4,"A"
973,8907318.97643282,7592312.52707217,11150000,9913000,96.227797779778,53.8740616095349,0.530273274331662,0.469726725668338,9,0,"A"
974,8380127.35442321,7580293.73706592,10540000,9868000,96.25,45.8703293478364,0.522934941520468,0.477065058479532,3,6,"A"
975,8630223.39105213,7709382.76523735,10820000,10063000,96.25,45.6497141044939,0.522930796162704,0.477069203837296,1,2,"A"
976,8730948.07835167,7616046.95996909,10945000,9943000,96.25,56.7868232465234,0.529595950076163,0.470404049923837,4,0,"A"
977,8718030.68480311,7642869.10615594,10945000,9963000,96.25,49.4745534066059,0.52826472501637,0.47173527498363,2,0,"A"
978,8543872.22590659,7445309.33168451,10705000,9718000,94.6124362436244,46.7851594672119,0.53083276208879,0.46916723791121,7,4,"A"
979,8630959.11015646,7755965.79287695,10840000,10083000,96.0467296729673,36.2885326219619,0.523906329416198,0.476093670583802,1,5,"A"
980,8692215.63770395,7658071.86501508,10910000,9978000,94.7445744574457,45.0298793937501,0.528465812598601,0.471534187401399,4,4,"A"
981,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
982,8721577.82874122,7582618.47645943,10945000,9878000,96.1289128912891,47.6813945452652,0.528511419136419,0.471488580863581,4,1,"A"
983,8608942.98713693,7688114.33614677,10805000,10013000,96.25,42.4357563450816,0.523755581856721,0.476244418143279,0,2,"A"
984,8661504.27137895,7561079.55681747,10870000,9823000,96.25,47.1414496416839,0.525924185463659,0.474075814536341,0,3,"A"
985,8748443.58924541,7595065.50937034,10975000,9908000,96.1709417004693,49.9196865562845,0.530481173258367,0.469518826741633,3,0,"A"
986,8615738.51503083,7723035.59643652,10820000,10058000,96.25,45.6497141044939,0.522980937351825,0.477019062648175,0,2,"A"
987,8678057.8866576,7672110.57167339,10870000,10028000,96.25,48.4545809548153,0.524952663639609,0.475047336360391,1,3,"A"
988,8421102.98244722,7752202.42819083,10550000,10068000,96.25,41.1467817822082,0.523441105677948,0.476558894322052,6,6,"A"
989,8503039.48852857,7677878.08609151,10635000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,3,0,"A"
990,8531183.67144244,7525745.99433541,10710000,9773000,96.25,45.4991172266243,0.519791712368083,0.480208287631917,0,9,"A"
991,8639554.1932052,7660282.14131167,10830000,9983000,92.3458289855004,47.1414496416839,0.525665504022639,0.474334495977361,3,1,"A"
992,8633964.00203968,7704273.00253256,10835000,10043000,96.25,45.6497141044939,0.523759009462935,0.476240990537065,4,5,"A"
993,8630744.15150224,7607612.0761713,10840000,9928000,95.3728823669769,43.5447563734818,0.525646091477628,0.474353908522372,3,3,"A"
994,8634638.11187633,7580843.17009331,10830000,9838000,96.25,45.9809813221247,0.523779575100223,0.476220424899777,2,9,"A"
995,8634990.74181947,7595455.37583005,10830000,9853000,96.25,45.7040555508222,0.524326221164691,0.475673778835309,0,7,"A"
996,8594895.46100808,7730260.71812779,10770000,10093000,96.25,44.9150951880568,0.521910447280513,0.478089552719487,0,3,"A"
997,8588649.31581819,7637439.87486389,10780000,9913000,96.25,40.6840505646071,0.52286885263859,0.477131147361411,0,7,"A"
998,8603555.44926815,7686753.14129695,10805000,10008000,96.25,40.5168259595229,0.52312293790501,0.47687706209499,2,3,"A"
999,8783486.82628215,7677878.08609151,11010000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
1000,8705881.15507732,7644443.43858644,10930000,9963000,96.25,47.6618812302973,0.528518311001864,0.471481688998136,3,0,"A"
