"simulation","final_npv_A","final_npv_B","total_profit_A","total_profit_B","avg_satisfaction_A","avg_satisfaction_B","avg_market_share_A","avg_market_share_B","n_shocks_A","n_shocks_B","winner"
215,10799882.0874615,9468299.52048409,13560000,12342000,96.25,44.4330015241449,0.528739677177177,0.471260322822823,2,1,"A"
216,10628013.0542172,9471511.79303396,13338000,12432000,96.25,75.1719869737677,0.520521266925519,0.479478733074481,2,6,"A"
217,10684101.1554461,9566488.95804498,13428000,12456000,96.25,41.965141101739,0.523326986526,0.476673013474,0,3,"A"
218,10716038.2970421,9548414.93520717,13452000,12450000,96.1289128912891,44.4330015241449,0.523106929768114,0.476893070231886,1,2,"A"
219,10710045.6743123,9568655.42542,13470000,12444000,96.25,35.6668300278238,0.526237732035429,0.473762267964571,3,7,"A"
220,10762289.9582415,9500695.69126162,13512000,12384000,96.25,43.8476020751091,0.526067773600668,0.473932226399332,0,5,"A"
221,10729708.4721952,9527167.29568515,13470000,12420000,96.25,42.7341952798841,0.525402820991183,0.474597179008817,1,3,"A"
222,10729675.4085453,9535397.97721091,13470000,12432000,96.1489148914891,44.4330015241449,0.523905382529994,0.476094617470006,1,1,"A"
223,10710746.5376438,9554320.48662407,13452000,12450000,96.25,44.4330015241449,0.523120556529274,0.476879443470726,0,2,"A"
224,10762289.9582415,9576928.96204842,13512000,12486000,96.25,43.6524689254305,0.526067773600668,0.473932226399332,0,3,"A"
225,10698460.4102356,9560998.76169134,13428000,12468000,96.25,42.9063715884241,0.523104812989681,0.476895187010319,2,2,"A"
226,10672574.5162711,9463452.32755143,13368000,12336000,96.25,46.3418628648244,0.528652889261442,0.471347110738558,5,2,"A"
227,10728167.4698434,9481921.41081205,13488000,12318000,96.1289128912891,40.088123503072,0.521947248226328,0.478052751773672,3,7,"A"
228,10846872.2489864,9504216.74101357,13620000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,0,"A"
229,10800077.1788569,9467167.13257587,13554000,12348000,96.25,44.4330015241449,0.528451673722965,0.471548326277035,1,0,"A"
230,10820165.4926099,9279738.62959335,13566000,12060000,95.4795991410165,54.91630219723,0.527186832759324,0.472813167240676,1,3,"A"
231,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,2,"A"
232,10762289.9582415,9660304.2410167,13512000,12624000,96.25,39.6225262303555,0.526067773600668,0.473932226399332,0,4,"A"
233,10838146.0994252,9513837.29440777,13566000,12486000,95.3728823669769,81.8196751961981,0.527747069262459,0.472252930737541,4,3,"A"
234,10662469.7157713,9571897.70160099,13422000,12432000,96.25,33.1178537357728,0.523823660953595,0.476176339046405,2,9,"A"
235,10995163.1295831,9425628.13635024,13758000,12318000,94.8605226664399,52.6458706086166,0.527611954647316,0.472388045352684,4,0,"A"
236,10762289.9582415,9327406.40700527,13512000,12114000,96.25,47.7449849952193,0.526067773600668,0.473932226399332,0,3,"A"
237,10746583.5179596,9468852.81395231,13470000,12366000,96.1718961266205,48.6455818730889,0.523798379553924,0.476201620446076,2,2,"A"
238,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,2,"A"
239,10621396.0530995,9543677.47951713,13344000,12438000,96.25,43.6180336637225,0.52094880265115,0.47905119734885,0,3,"A"
240,10849989.451684,9466863.62688799,13620000,12354000,96.1948023542512,33.4276452674036,0.524161261825736,0.475838738174264,2,3,"A"
241,10696915.4859694,9549589.93528458,13422000,12456000,96.25,44.019778383649,0.522993545197493,0.477006454802507,1,3,"A"
242,10882779.5406575,9504216.74101357,13674000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,0,"A"
243,10868152.8330937,9504216.74101357,13668000,12390000,96.1948023542512,44.4330015241449,0.526067773600668,0.473932226399332,4,0,"A"
244,10288638.8756346,9639584.64002802,12972000,12552000,96.25,34.9669369660205,0.518384779892314,0.481615220107686,5,5,"A"
245,10931645.4561655,9431745.19734645,13704000,12312000,96.25,42.1832310925563,0.526270102339181,0.473729897660819,2,1,"A"
246,10760129.9524552,9464037.67357121,13494000,12354000,95.5863159150561,49.8719363267161,0.52551885780856,0.47448114219144,3,5,"A"
247,10874145.4799328,9134122.11330056,13638000,11988000,96.25,84.7921104200392,0.530752867923921,0.469247132076079,7,3,"A"
248,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
249,10619030.1338806,9504216.74101357,13296000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,3,0,"A"
250,10687190.4558956,9631607.61849723,13404000,12552000,96.25,36.3784921031223,0.523485480311138,0.476514519688862,0,4,"A"
251,11028061.1805011,9452252.79557653,13836000,12330000,95.7477531217689,47.8191355920972,0.528570981284797,0.471429018715203,4,0,"A"
252,10684101.1554461,9566488.95804498,13428000,12456000,96.25,41.965141101739,0.523326986526,0.476673013474,0,2,"A"
253,10550860.0324504,9633134.93227194,13230000,12570000,94.7445744574457,37.8706867771351,0.517757879700757,0.482242120299243,2,7,"A"
254,11024202.5816655,9401379.7877874,13878000,12252000,95.9782868050585,48.9495304497648,0.530321604293374,0.469678395706626,4,0,"A"
255,10486027.2757242,9487537.84668551,13200000,12366000,96.25,40.4992450875116,0.526067773600668,0.473932226399332,3,1,"A"
256,10486524.2746989,9574382.13967453,13134000,12468000,96.25,42.034011625155,0.521072404272695,0.478927595727305,4,4,"A"
257,10493313.8848535,9537638.96989583,13110000,12432000,96.25,42.6194110741908,0.523900241120672,0.476099758879328,3,1,"A"
258,10843161.5204418,9179513.91148734,13620000,1.2e+07,96.0975758993222,54.5180010034743,0.530152312656424,0.469847687343576,6,5,"A"
259,10766959.1564341,9520084.37340353,13506000,12432000,96.25,45.7220281540806,0.52529615232778,0.47470384767222,1,3,"A"
260,10618850.7477153,9219314.03546964,13272000,12090000,93.1676297379824,88.8994585025513,0.527165890097634,0.472834109902366,10,3,"A"
261,10463839.7536489,9257005.16832355,13134000,12084000,96.25,58.582441093219,0.524597953216374,0.475402046783626,5,3,"A"
262,10805432.888496,9474761.65174698,13578000,12342000,96.25,44.8402558859447,0.528803524691683,0.471196475308317,4,0,"A"
263,10749997.343863,9579901.01976018,13530000,12468000,96.25,40.1745074929236,0.523224719359588,0.476775280640412,4,4,"A"
264,10475995.1828145,9431343.1934956,13146000,12270000,96.25,40.3069234992853,0.52846068460249,0.47153931539751,4,2,"A"
265,10799882.0874615,9468299.52048409,13560000,12342000,96.25,44.4330015241449,0.528739677177177,0.471260322822823,2,0,"A"
266,10762289.9582415,9504216.74101357,13512000,12390000,96.008900890089,44.4330015241449,0.526067773600668,0.473932226399332,1,0,"A"
267,10923684.7300837,9473035.50481623,13716000,12348000,96.2027559055118,44.4330015241449,0.528464098795493,0.471535901204507,7,0,"A"
268,10433680.2904978,9641192.11400228,13044000,12552000,96.25,44.4330015241449,0.523109046546547,0.476890953453453,3,4,"A"
269,10693400.7906432,9317145.8493773,13416000,12198000,96.25,51.4188274497553,0.524046852442316,0.475953147557684,1,6,"A"
270,10825519.6181077,9466133.50913239,13596000,12342000,96.25,48.0627076765783,0.528478784235363,0.471521215764637,4,0,"A"
271,10810242.7592462,9287044.96941777,13578000,12102000,96.242523661815,49.3503568960457,0.528387867614841,0.471612132385159,3,5,"A"
272,10710734.9920082,9468806.37835371,13446000,12360000,96.25,39.0759209369147,0.524358569198342,0.475641430801658,1,3,"A"
273,10776188.8454866,9263394.29833687,13518000,12072000,96.242523661815,48.6366287050448,0.52761810316173,0.47238189683827,4,6,"A"
274,10829811.6827995,9446697.86035428,13590000,12330000,96.25,48.0801548758437,0.528623514643252,0.471376485356749,3,0,"A"
275,10232164.1409295,9444118.74310813,12924000,12324000,96.2196174341844,48.6111466113809,0.528294713327608,0.471705286672392,9,0,"A"
276,10799104.7839734,9550834.10322538,13560000,12426000,96.25,35.3212940684172,0.527320906432749,0.472679093567251,1,2,"A"
277,10667166.4196611,9584792.48429655,13404000,12480000,96.25,37.8247730948578,0.523272258983608,0.476727741016392,0,4,"A"
278,10685092.4991835,9352683.34558819,13416000,12180000,96.25,45.8494386224002,0.523034959301407,0.476965040698593,2,6,"A"
279,10726435.7853596,9537434.84743126,13458000,12444000,93.7989548954895,44.4330015241449,0.522845885839307,0.477154114160693,3,3,"A"
280,10732704.7239199,9257005.16832355,13470000,12084000,96.25,58.582441093219,0.524597953216374,0.475402046783626,0,3,"A"
281,10922439.7664442,9550834.10322538,13752000,12426000,96.25,35.3212940684172,0.527320906432749,0.472679093567251,2,2,"A"
282,10286408.8826751,9404781.35697894,13002000,12204000,96.25,43.9433321026573,0.523100579432816,0.476899420567184,3,5,"A"
283,10790999.8124634,9569436.51465708,13566000,12492000,96.25,42.7801089621614,0.523087878762221,0.476912121237779,2,2,"A"
284,10757414.0641978,9489846.1098039,13512000,12366000,92.3771659774673,44.2713853625288,0.525768389335849,0.474231610664151,4,1,"A"
285,10615413.5997445,9604491.85232899,13338000,12516000,96.25,38.5019999084482,0.521020856750515,0.478979143249485,0,4,"A"
286,10670468.3723275,9364772.10774031,13380000,12234000,96.25,40.1274104683196,0.52930141725372,0.47069858274628,5,1,"A"
287,10639525.6944755,9654340.02223658,13380000,12582000,96.2345701105544,34.9102713454884,0.523210007494305,0.476789992505695,3,9,"A"
288,10762289.9582415,9431745.19734645,13512000,12312000,96.25,42.1832310925563,0.526270102339181,0.473729897660819,0,1,"A"
289,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,4,"A"
290,10256062.9372752,9531065.84656016,12984000,12402000,96.1489148914891,32.0628965619801,0.522017990563973,0.477982009436027,4,4,"A"
291,10833843.2111542,9208020.83152442,13596000,11976000,96.001424551904,48.6850676398474,0.528629219829878,0.471370780170122,4,4,"A"
292,10527911.8200384,9306223.1461987,13212000,12144000,96.227797779778,48.3861695682221,0.528084891294611,0.471915108705389,5,3,"A"
293,10727333.436421,9537165.892388,13464000,12438000,96.25,44.4330015241449,0.52391395154553,0.47608604845447,0,1,"A"
294,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,2,"A"
295,10762289.9582415,9449701.90294991,13512000,12246000,96.25,45.2059583652836,0.526067773600668,0.473932226399332,0,7,"A"
296,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,0,"A"
297,10762289.9582415,9557566.92483232,13512000,12468000,96.25,44.019778383649,0.526067773600668,0.473932226399332,0,2,"A"
298,10617797.9940513,9441542.26891392,13260000,12318000,96.028902890289,48.5307976673956,0.528380530436452,0.471619469563548,6,2,"A"
299,10762289.9582415,9508024.88362635,13512000,12396000,92.3771659774673,44.3411741595903,0.525543024227235,0.474456975772765,3,2,"A"
300,10699526.989339,9504216.74101357,13392000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,5,2,"A"
301,10603034.7654544,9473505.43721584,13260000,12336000,96.25,44.4330015241449,0.528493233448318,0.471506766551682,3,0,"A"
302,10762289.9582415,9589570.57037212,13512000,12486000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,2,"A"
303,10528700.7941635,9504216.74101357,13170000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,3,2,"A"
304,10961408.5501391,9415070.94280842,13788000,12258000,96.0573451045892,46.0399804038511,0.528663473153605,0.471336526846395,4,2,"A"
305,10771527.102119,9356099.64647263,13536000,12180000,96.25,47.1065552431532,0.525835351698839,0.474164648301161,3,5,"A"
306,10871059.283199,9460928.27797972,13662000,12330000,96.25,44.4100446830063,0.531484857553936,0.468515142446064,5,4,"A"
307,10433815.312825,9571873.1701703,13050000,12498000,96.25,41.9276546143101,0.521486896692489,0.478513103307511,4,4,"A"
308,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,3,0,"A"
309,10714560.3192747,9534088.47892401,13476000,12408000,96.1289270659349,45.2250125434287,0.523254061310263,0.476745938689737,4,5,"A"
310,10441919.4043236,9437720.10160873,13116000,12252000,91.8151869534779,45.1141310007289,0.525543024227235,0.474456975772765,5,5,"A"
311,10845385.8696115,9424040.66452259,13596000,12318000,96.25,53.2083132165138,0.527612748439229,0.472387251560771,2,2,"A"
312,10774885.8469217,9572930.95390225,13518000,12498000,96.25,45.602882148571,0.526249736645589,0.473750263354411,2,3,"A"
313,10795416.7515682,9416452.66682921,13566000,12270000,95.6006240387818,49.026895004402,0.531257302638882,0.468742697361118,9,1,"A"
314,10743645.4162496,9521278.57645676,13482000,12420000,96.25,44.4330015241449,0.524569888262322,0.475430111737678,0,1,"A"
315,10829932.9144433,9451065.49799743,13608000,12312000,96.2107094567724,46.3613761797923,0.528722742949717,0.471277257050283,3,0,"A"
316,10789280.0963879,9199918.8006213,13530000,12036000,96.0134730008434,77.5430310603694,0.526417733313751,0.473582266686249,5,4,"A"
317,10762289.9582415,9572289.44584017,13512000,12498000,96.25,43.5147278785985,0.526067773600668,0.473932226399332,0,2,"A"
318,10839487.4172994,9356901.35451873,13608000,12168000,96.25,48.1060961063304,0.528476314660525,0.471523685339475,2,2,"A"
319,10553553.3904223,9457306.88874562,13212000,12300000,96.25,42.5101365103708,0.529138555393612,0.470861444606388,7,1,"A"
320,10777205.5918349,9490567.27265903,13536000,12366000,96.25,44.4330015241449,0.526976769575454,0.473023230424546,1,0,"A"
321,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,0,"A"
322,10386877.1342243,9504216.74101357,13116000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,3,0,"A"
323,10671931.3243655,9378722.96292098,13404000,12186000,96.25,45.1097692009126,0.523118968945449,0.476881031054551,0,5,"A"
324,10709116.9335012,9627651.99649992,13434000,12546000,96.25,43.5147278785985,0.523922520561067,0.476077479438933,0,3,"A"
325,10493424.9879705,9504216.74101357,13176000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,3,2,"A"
326,10770725.4201586,9501677.95035027,13524000,12348000,96.25,34.1439342111996,0.526550751879699,0.473449248120301,0,7,"A"
327,10762289.9582415,9449799.11426107,13512000,12318000,96.25,42.7112384387455,0.526067773600668,0.473932226399332,0,1,"A"
328,10702839.6082293,9550835.35479836,13464000,12420000,96.25,37.1342194500256,0.526238553582304,0.473761446417696,2,4,"A"
329,10527067.5857481,9337994.53729141,13188000,12156000,96.25,46.3418628648244,0.525989452798663,0.474010547201337,3,3,"A"
330,10692076.2369687,9614385.30694848,13422000,12528000,95.0956595659566,38.7200898992655,0.523317212251408,0.476682787748592,2,5,"A"
331,10649443.4587054,9595169.10013992,13392000,12480000,96.25,37.453497043202,0.523023001847015,0.476976998152985,3,5,"A"
332,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,2,"A"
333,10598635.1897171,9604915.08033761,13284000,12528000,96.25,41.9276546143101,0.52003756495944,0.47996243504056,4,5,"A"
334,10607288.2419689,9608750.27310998,13344000,12498000,92.3771659774673,36.218811290392,0.521072930632964,0.478927069367036,4,5,"A"
335,10729241.6350343,9535890.64074283,13470000,12432000,96.25,44.4330015241449,0.523903668726887,0.476096331273114,0,1,"A"
336,10654967.2197019,9561738.99868107,13362000,12498000,96.25,50.3054206545303,0.527898079625053,0.472101920374947,6,4,"A"
337,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
338,10551594.4579897,9504216.74101357,13182000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,3,1,"A"
339,10936805.7503213,9519313.53626586,13710000,12438000,96.25,43.5920255968629,0.528705943179627,0.471294056820373,5,2,"A"
340,10993529.8300592,9402096.06972037,13818000,12252000,96.1952795673268,50.6267572633552,0.530500925225171,0.469499074774829,4,2,"A"
341,10555704.1757875,9504216.74101357,13242000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,3,2,"A"
342,10684101.1554461,9582706.30323622,13428000,12480000,96.25,41.4141769144112,0.523326986526,0.476673013474,2,4,"A"
343,10762289.9582415,9449799.11426107,13512000,12318000,96.227797779778,42.7112384387455,0.526067773600668,0.473932226399332,1,1,"A"
344,10413500.9552659,9582297.26598565,13116000,12486000,95.9833483348335,41.0063971486183,0.521957531044972,0.478042468955028,4,2,"A"
345,10930075.0470165,9414952.94223997,13728000,12270000,96.25,44.7084836178088,0.53139557261679,0.46860442738321,8,2,"A"
346,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
347,10732673.464337,9509705.27562555,13494000,12378000,96.2196174341844,42.0366149782738,0.526299099798277,0.473700900201723,3,2,"A"
348,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,2,"A"
349,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
350,10238080.3914193,9622171.5231558,12930000,12570000,96.25,42.5390621302055,0.519910553627659,0.480089446372341,5,6,"A"
351,10753039.6483654,9129775.43659402,13476000,11838000,96.25,52.7153706701504,0.525587088498273,0.474412911501727,2,8,"A"
352,10710746.5376438,9554320.48662407,13452000,12450000,96.25,44.4330015241449,0.523120556529274,0.476879443470726,0,2,"A"
353,10692936.6663779,9564165.94628598,13404000,12492000,96.1289128912891,44.4330015241449,0.520931235879806,0.479068764120194,1,3,"A"
354,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
355,10698803.2246838,9332568.3614107,13440000,12186000,96.25,51.1579785673038,0.522073721395267,0.477926278604733,2,6,"A"
356,10909568.7208342,9504216.74101357,13686000,12390000,96.127495426708,44.4330015241449,0.526067773600668,0.473932226399332,2,0,"A"
357,10801089.0031067,9527127.74730157,13554000,12408000,96.25,38.876428893349,0.528849590241102,0.471150409758898,1,2,"A"
358,10814842.3990664,9242423.97837719,13566000,12096000,96.25,52.3648007724859,0.527704742260663,0.472295257739337,3,3,"A"
359,10837666.9997082,9535172.80260509,13572000,12456000,96.25,45.740623195403,0.524378184910079,0.475621815089921,4,2,"A"
360,10754135.4735866,9478969.75971857,13536000,12318000,96.1593096317506,36.8563777418042,0.526494855731943,0.473505144268057,1,4,"A"
361,10762289.9582415,9436423.06103281,13512000,12288000,96.1222622262226,44.295260477313,0.526067773600668,0.473932226399332,1,1,"A"
362,10943007.2259934,9504216.74101357,13728000,12390000,95.7557066730295,44.4330015241449,0.526067773600668,0.473932226399332,3,0,"A"
363,10735976.6047569,9016400.77275288,13476000,11724000,96.25,67.1504548767904,0.525176513910067,0.474823486089933,1,6,"A"
364,10532922.1800515,9665571.10633614,13230000,12588000,96.25,29.4670450674449,0.517844513115895,0.482155486884105,0,10,"A"
365,10970609.4800201,9419188.74609832,13830000,12258000,96.2116638829237,46.0170235627124,0.531242606277876,0.468757393722124,5,0,"A"
366,10823410.2250063,9456931.60146485,13578000,12342000,96.25,46.4417251237776,0.528705943179627,0.471294056820373,3,0,"A"
367,10657785.9931284,9458161.37220565,13356000,12306000,96.25,43.7557747105545,0.526296566315497,0.473703433684503,3,2,"A"
368,10725717.2545766,9546885.45392851,13518000,12384000,96.1957567804024,39.1240024424186,0.52587803512968,0.47412196487032,5,6,"A"
369,10944939.9568188,9405249.20203583,13746000,12294000,88.0525576950026,52.554043244062,0.529534236236539,0.470465763763461,8,0,"A"
370,10337128.6343925,9417594.16758583,12972000,12300000,96.25,46.4463164920053,0.522201776219931,0.477798223780069,5,9,"A"
371,10950717.6411306,9386249.8372534,13794000,12216000,96.25,44.041128245908,0.528394078455306,0.471605921544694,5,3,"A"
372,10907044.1721713,9548230.18874059,13680000,12486000,96.2196174341844,48.1719822403984,0.530784849967268,0.469215150032732,4,4,"A"
373,10739020.613996,9597531.29964701,13470000,12534000,96.25,42.1947095131256,0.520808009395623,0.479191990604377,2,4,"A"
374,10790545.7844591,9244442.18990013,13554000,1.2e+07,96.25,52.7142228280935,0.528093588845381,0.471906411154619,1,5,"A"
375,10921535.1816823,9539755.68328292,13740000,12438000,96.1115883241868,41.1190797982554,0.528493233448318,0.471506766551682,3,2,"A"
376,10372855.5149511,9547588.90538629,13014000,12486000,95.1866300803309,62.1423408675049,0.522932445547577,0.477067554452423,5,4,"A"
377,10851535.4324994,9049289.57135643,13608000,11790000,96.25,54.805361487414,0.525245405179616,0.474754594820384,2,7,"A"
378,10861404.1753319,9504216.74101357,13620000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,3,0,"A"
379,10830283.9602337,9406439.29398714,13596000,12270000,96.2266165592937,46.8551778326849,0.528380636584166,0.471619363415834,1,1,"A"
380,10813193.648855,9613296.91802463,13608000,12510000,96.207795779578,32.5208500424266,0.527377561907138,0.472622438092862,6,3,"A"
381,10370197.0867035,9574933.85172333,13104000,12486000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,3,2,"A"
382,10920288.1198564,9535365.47028342,13686000,12450000,96.25,47.6166562532542,0.528531659596627,0.471468340403373,4,2,"A"
383,10600987.2319915,9656606.15323154,13302000,12600000,96.25,38.9717433730133,0.517849279928378,0.482150720071622,0,6,"A"
384,10437890.0017899,9487185.82065194,13068000,12348000,96.25,35.8482109421838,0.523072593587761,0.476927406412238,4,5,"A"
385,10762289.9582415,9277474.75690525,13512000,12060000,96.25,45.9132586407657,0.526067773600668,0.473932226399332,0,4,"A"
386,10587305.8389459,9595963.98445402,13326000,12516000,96.2186630080331,37.9854709828284,0.527016679412921,0.472983320587079,5,3,"A"
387,10792319.6033552,9476702.14270448,13560000,12342000,96.25,44.4330015241449,0.527886495814127,0.472113504185873,2,0,"A"
388,10886340.9370871,9356191.0742075,13668000,12192000,96.2027559055118,46.1538463358988,0.525989452798663,0.474010547201337,2,4,"A"
389,10889748.2982646,9454531.70347035,13680000,12318000,96.25,44.5707425709769,0.528729093285014,0.471270906714986,4,0,"A"
390,10676611.6988424,9555798.9614614,13392000,12468000,96.1489148914891,41.7544612305298,0.523094229097519,0.476905770902481,3,3,"A"
391,10696290.2176113,9381021.80306052,13416000,12330000,96.25,80.9173530052162,0.522595551378446,0.477404448621554,0,5,"A"
392,10716395.1287093,9549935.62052571,13440000,12468000,96.25,44.019778383649,0.523931089576604,0.476068910423396,0,1,"A"
393,10712180.0199781,9534539.22375346,13488000,12384000,96.25,30.8797294298255,0.526090320498215,0.473909679501785,2,8,"A"
394,10811700.3054197,9538859.81747041,13590000,12432000,96.25,43.8820373368171,0.523119762737361,0.476880237262639,2,2,"A"
395,10762289.9582415,9586876.89484991,13512000,12528000,96.25,43.7557747105545,0.526067773600668,0.473932226399332,0,2,"A"
396,10798886.6893337,9239945.47798557,13548000,12006000,96.242523661815,51.8106415608759,0.526448219713796,0.473551780286204,3,4,"A"
397,10668098.5933896,9336764.13203874,13368000,12216000,96.25,64.6192335728418,0.52406015037594,0.47593984962406,1,5,"A"
398,10711742.3357651,9473096.09399585,13482000,12324000,96.25,40.3103670254561,0.526322889501343,0.473677110498657,2,2,"A"
399,10825519.6181077,9466133.50913239,13596000,12342000,96.25,48.0627076765783,0.528478784235363,0.471521215764637,4,0,"A"
400,10851303.7609631,9439184.59350365,13638000,12294000,96.25,48.0627076765783,0.530394541496515,0.469605458503485,5,0,"A"
401,10774223.0008982,9460526.32112917,13512000,12330000,96.25,43.2622026260733,0.527829023531859,0.472170976468141,4,6,"A"
402,10762289.9582415,9504216.74101357,13512000,12390000,96.217796779678,44.4330015241449,0.526067773600668,0.473932226399332,1,0,"A"
403,10696290.2176113,9251893.32295357,13416000,12096000,96.25,74.9848863518029,0.523425751879699,0.476574248120301,0,3,"A"
404,10424779.2728398,9447876.6581819,13176000,12330000,96.1709417004693,48.507840826257,0.527906641489757,0.472093358510244,4,0,"A"
405,10642005.5471788,9606674.06650682,13362000,12522000,96.25,43.3425515700586,0.520055091292756,0.479944908707244,0,7,"A"
406,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,4,0,"A"
407,10823817.3729759,9457985.05285743,13608000,12312000,96.25,44.8402558859447,0.530027472256091,0.469972527743909,3,4,"A"
408,10724573.5909954,9541266.34945128,13470000,12432000,96.25,44.4330015241449,0.523892957457466,0.476107042542534,0,1,"A"
409,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,0,"A"
410,10608729.5274666,9506299.84310341,13224000,12444000,93.1676297379824,86.504295532646,0.524378381553546,0.475621618446454,5,0,"A"
411,10919158.0614221,9461539.8263343,13692000,12342000,96.25,44.4330015241449,0.528754362327553,0.471245637672447,4,0,"A"
412,10578545.8895436,9601859.09300932,13284000,12528000,96.25,36.8853370943847,0.518791208222213,0.481208791777787,0,5,"A"
413,10825033.7015651,9456167.54521262,13584000,12342000,96.25,47.8046727821798,0.528530072012802,0.471469927987198,3,2,"A"
414,10590636.7106565,9448499.56890838,13242000,12330000,96.2266165592937,46.9582540493974,0.528528484428978,0.471471515571022,6,0,"A"
415,10836201.9307075,9441542.26891392,13602000,12318000,96.25,48.5307976673956,0.528380530436452,0.471619469563548,2,2,"A"
416,10811812.5283888,9389766.43663956,13590000,12240000,96.25,42.5144983101872,0.528906814474249,0.471093185525751,2,3,"A"
417,10674864.0115686,9579810.58598519,13404000,12486000,96.25,38.7430467404042,0.523011071530808,0.476988928469192,0,3,"A"
418,10678470.0262868,9260497.2510126,13404000,12162000,96.25,89.109705300427,0.521969302479171,0.478030697520829,6,5,"A"
419,10704009.3851053,9537638.96989583,13440000,12432000,96.25,42.6194110741908,0.523900241120672,0.476099758879328,0,1,"A"
420,10706414.478928,9551185.98141711,13422000,12474000,96.25,43.7557747105545,0.524027711497091,0.475972288502909,2,3,"A"
421,10855747.9766479,9563781.58102316,13602000,12534000,95.0291099976139,78.6842298334801,0.522134410154734,0.477865589845266,8,2,"A"
422,10484250.7032706,9509241.96897431,13134000,12390000,96.25,43.2622026260733,0.525728030662241,0.474271969337759,5,4,"A"
423,10580944.0685043,9620942.89058342,13308000,12516000,96.25,33.6928322828249,0.520570014916232,0.479429985083768,0,4,"A"
424,10680480.5595122,9554567.00607655,13428000,12438000,96.25,41.0063971486183,0.524091430138987,0.475908569861013,4,1,"A"
425,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,1,"A"
426,10760166.9120271,9424657.00608129,13464000,12318000,95.700031814205,53.1279642725285,0.527706385354412,0.472293614645588,8,0,"A"
427,10439036.1350778,9562760.92488709,13134000,12444000,96.242523661815,44.5363073092689,0.528386249095421,0.471613750904579,8,9,"A"
428,10506265.0590916,9459483.12419461,13152000,12324000,96.25,46.4440208078915,0.528477809220352,0.471522190779648,3,0,"A"
429,10960608.0624429,9467045.21799764,13794000,12342000,96.0573451045892,46.2041218179925,0.52839091940281,0.47160908059719,3,2,"A"
430,10762289.9582415,9563732.80677557,13512000,12486000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,2,"A"
431,10930377.0076721,9454027.19086223,13710000,12348000,96.25,33.335817902849,0.527131631161236,0.472868368838764,2,4,"A"
432,10847363.7630901,9447367.05681595,13656000,12306000,96.0573451045892,39.4661872362719,0.523124525488835,0.476875474511165,2,4,"A"
433,10812063.7988303,9465321.7438154,13590000,12324000,96.25,44.7642687417758,0.528489805842103,0.471510194157897,1,4,"A"
434,10594416.9294196,9504216.74101357,13296000,12390000,96.1489148914891,44.4330015241449,0.526067773600668,0.473932226399332,4,0,"A"
